Percentage Depth Doses,,,,,
Wedge 15,,,,,
SSD=80cm,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,,
Depth [cm],4x4cm2,10x10cm2,20x20cm2,30x30cm2,40x30cm2
0,45.3,51.9,63.8,73.3,76.7
0.1,50.35,57,68.2,77.65,80.5
0.2,58.8,64.55,75.05,82.67142857142856,85.3
0.3,69.4,73.975,82.8,88.37777777777778,90.64999999999999
0.4,77.85,81.36666666666666,88.1,92.45,94.15
0.5,84.125,87.125,92.025,95.44999999999999,96.5
0.6,88.44999999999999,90.93333333333332,94.83333333333333,97.39999999999999,98.025
0.7,92,93.85,96.825,98.69999999999999,99
0.8,94.75,96.16,98.19999999999999,99.475,99.64285714285714
0.9,96.7,97.75,99.125,99.875,99.9
1,98.15,98.8,99.75,100,100
1.1,99.1,99.55000000000001,99.97500000000001,100,100
1.2,99.7,99.9,100,100,99.93333333333334
1.3,99.9,100,100,99.8625,99.69999999999999
1.4,100,100,99.94,99.575,99.45
1.5,100,99.94,99.7,99.28,99.0625
1.6,99.9,99.7,99.34,98.92500000000001,98.75714285714285
1.7,99.6,99.5,99.1,98.65,98.34
1.8,99.27499999999999,99.2,98.6,98.15,98.0125
1.9,98.85,98.7,98.2,97.825,97.6375
2,98.375,98.4,97.85,97.27499999999999,97.25
2.1,97.95,97.88571428571429,97.5,96.96666666666667,96.7875
2.2,97.325,97.5,97.02,96.55000000000001,96.4
2.3,96.75,97.05,96.5,96.175,95.95
2.4,96.3,96.475,96.13333333333333,95.8,95.6
2.5,95.76666666666667,95.95,95.64999999999999,95.30000000000001,95.1
2.6,95.2,95.57499999999999,95.175,94.8,94.73333333333333
2.7,94.69999999999999,95.08,94.75,94.45,94.30000000000001
2.8,94.1,94.65,94.35000000000001,94.05,93.92
2.9,93.55000000000001,94.1,93.95,93.7,93.55
3,93,93.7,93.5,93.15,93
3.1,92.4,93.1,93.05,92.75,92.65
3.2,91.8,92.7,92.6,92.3,92.2
3.3,91.35,92.19999999999999,92.15,91.95,91.82000000000001
3.4,90.9,91.7,91.65,91.5,91.4
3.5,90.23333333333333,91.25,91.25,91.05,91.05
3.6,89.66,90.85,90.86666666666667,90.7,90.55000000000001
3.7,89.15,90.33333333333334,90.4,90.27499999999999,90.16250000000001
3.8,88.575,89.875,89.95,89.85,89.75
3.9,88.03333333333333,89.33333333333333,89.5,89.35000000000001,89.3125
4,87.45,88.8,89.13333333333333,88.9875,88.85
4.1,86.85,88.46666666666667,88.65,88.55,88.46000000000001
4.2,86.375,87.92500000000001,88.3,88.17999999999999,88.1
4.3,85.92,87.46666666666667,87.8,87.7625,87.7
4.4,85.25,86.95,87.35,87.35,87.30000000000001
4.5,84.72,86.65,87,86.92857142857143,86.8
4.6,84.32,86.1,86.58,86.5,86.46666666666667
4.7,83.72857142857143,85.6,86.1,86.15,86.06666666666666
4.8,83.1,85.05714285714286,85.6,85.77142857142857,85.7
4.9,82.65,84.69999999999999,85.2,85.27499999999999,85.2
5,82.1,84.2,84.76,84.95,84.85
5.1,81.55,83.75,84.35,84.5,84.5
5.2,81.06,83.23333333333333,84,84.1,84.15
5.3,80.52499999999999,82.8,83.55,83.7,83.7
5.4,80.125,82.27499999999999,83.13333333333333,83.19999999999999,83.26666666666667
5.5,79.45,81.95,82.76666666666667,82.8,82.9
5.6,78.9,81.45,82.35,82.4,82.5
5.7,78.5,80.94,81.85000000000001,82.05,82.1
5.8,77.95,80.6,81.45,81.675,81.69999999999999
5.9,77.5,80.1,81.1,81.28750000000001,81.325
6,77,79.6,80.65,80.85000000000001,81
6.1,76.4,79.05,80.2,80.525,80.55
6.2,75.9,78.72500000000001,79.80000000000001,80.15555555555555,80.18
6.3,75.5,78.45,79.4,79.73333333333333,79.9
6.4,75.05,77.92,78.95,79.4,79.36
6.5,74.55,77.55000000000001,78.625,78.9,78.95
6.6,74.05,77.05,78.175,78.62,78.6
6.7,73.55,76.55,77.85,78.225,78.30000000000001
6.8,72.97500000000001,76.14999999999999,77.45,77.85000000000001,77.8
6.9,72.6,75.8,77.03999999999999,77.35,77.45
7,72.1,75.30000000000001,76.7,77.1,77.125
7.1,71.69999999999999,75,76.3,76.65,76.85000000000001
7.2,71.22857142857143,74.4,75.85,76.3,76.425
7.3,70.725,74,75.5,75.95,76.05
7.4,70.4,73.575,75.11111111111111,75.6,75.67999999999999
7.5,69.925,73.14999999999999,74.6875,75.25,75.3
7.6,69.43333333333334,72.78750000000001,74.3125,74.825,74.95
7.7,69.03999999999999,72.4125,73.97500000000001,74.44999999999999,74.6
7.8,68.52,71.95,73.625,74.04285714285714,74.15
7.9,68.15,71.6,73.175,73.73333333333333,73.85
8,67.725,71.225,72.83333333333333,73.34285714285714,73.47500000000001
8.1,67.275,70.8,72.4,73,73.05
8.2,66.85,70.34285714285714,72.05,72.75,72.78750000000001
8.3,66.325,69.85000000000001,71.7,72.28750000000001,72.4
8.4,65.94,69.5,71.30000000000001,71.9125,72
8.5,65.5,69.2,71,71.625,71.75
8.6,65.1,68.80000000000001,70.56666666666666,71.2625,71.42857142857143
8.7,64.7,68.4,70.25,70.8875,71.05000000000001
8.8,64.30000000000001,67.9,69.9,70.55714285714286,70.60000000000001
8.9,63.925,67.5,69.5,70.1,70.325
9,63.375,67.15,69.1,69.85,69.95
9.1,63.05,66.7,68.80000000000001,69.5,69.66000000000001
9.2,62.62500000000001,66.33333333333334,68.42,69.175,69.32000000000001
9.3,62.125,65.925,68.05,68.75,68.95
9.4,61.775,65.65,67.725,68.36,68.6
9.5,61.38,65.225,67.35000000000001,68.02499999999999,68.25
9.6,61,64.8,66.9,67.775,67.9
9.7,60.53333333333333,64.45,66.55,67.325,67.55
9.8,60.125,64.1,66.2,67,67.3
9.9,59.75,63.7,65.9,66.75,66.9
10,59.375,63.3,65.5,66.4,66.55
10.1,59,62.96,65.13999999999999,66.05,66.275
10.2,58.65,62.6,64.86666666666667,65.7,65.925
10.3,58.2,62.22,64.47500000000001,65.375,65.575
10.4,57.85,61.75,64.125,65.05,65.225
10.5,57.4375,61.45,63.775,64.65,64.9
10.6,57.150000000000006,61.025,63.525,64.33333333333333,64.52499999999999
10.7,56.65,60.675000000000004,63.1,64,64.175
10.8,56.3,60.349999999999994,62.8,63.75,63.849999999999994
10.9,55.971428571428575,60,62.5,63.5,63.575
11,55.6,59.66666666666667,62.150000000000006,63.15,63.275
11.1,55.25,59.349999999999994,61.7,62.8,62.975
11.2,54.9,58.86666666666667,61.45,62.46,62.675000000000004
11.3,54.5,58.575,61.1,62.2,62.36
11.4,54.15,58.233333333333334,60.875,61.9,62.1
11.5,53.775000000000006,57.849999999999994,60.525,61.537499999999994,61.785714285714285
11.6,53.46666666666667,57.575,60.175000000000004,61.18333333333334,61.349999999999994
11.7,53.1125,57.3,59.925,60.9,61.1
11.8,52.775,57,59.6,60.550000000000004,60.824999999999996
11.9,52.449999999999996,56.675000000000004,59.25,60.225,60.5
12,52.175000000000004,56.2,58.925,59.95,60.25
12.1,51.849999999999994,55.85,58.575,59.650000000000006,59.875
12.2,51.480000000000004,55.55,58.225,59.35,59.625
12.3,51.2,55.22857142857143,57.96666666666667,59.075,59.275
12.4,50.83333333333333,54.95,57.675,58.8,59.025
12.5,50.5,54.625,57.3375,58.519999999999996,58.7
12.6,50.2,54.375,57.075,58.175000000000004,58.480000000000004
12.7,49.839999999999996,54.025,56.75,57.824999999999996,58.2
12.8,49.5,53.650000000000006,56.4,57.580000000000005,57.8
12.9,49.233333333333334,53.266666666666666,56.150000000000006,57.339999999999996,57.55
13,48.86,53,55.9,57,57.24
13.1,48.55,52.66666666666667,55.45,56.75,57.02
13.2,48.3,52.4,55.2,56.4,56.725
13.3,47.95,52.075,54.975,56.08571428571428,56.375
13.4,47.65,51.725,54.65,55.824999999999996,56.025
13.5,47.375,51.475,54.3,55.550000000000004,55.875
13.6,47.125,51.225,54.06666666666667,55.324999999999996,55.56666666666667
13.7,46.775,50.875,53.8,54.975,55.3
13.8,46.44,50.6,53.5,54.8,54.96666666666667
13.9,46.2,50.28,53.2,54.4,54.66666666666667
14,45.849999999999994,49.96666666666667,52.9,54.15,54.4
14.1,45.5,49.63333333333333,52.650000000000006,53.9,54.25
14.2,45.3,49.4,52.4,53.550000000000004,53.925
14.3,45,49.14,52.075,53.31111111111111,53.675000000000004
14.4,44.650000000000006,48.8,51.824999999999996,53.075,53.25
14.5,44.4,48.5,51.475,52.824999999999996,53.075
14.6,44.160000000000004,48.3,51.225,52.475,52.824999999999996
14.7,43.925,47.96666666666667,50.95,52.239999999999995,52.5625
14.8,43.53333333333333,47.7,50.625,52,52.3
14.9,43.3,47.375,50.3,51.7,52.05
15,43.025,47.1,50.1,51.4,51.73333333333333
15.1,42.65,46.833333333333336,49.8,51.15,51.5
15.2,42.5,46.550000000000004,49.56,50.8,51.175
15.3,42.2,46.324999999999996,49.324999999999996,50.575,50.9
15.4,41.849999999999994,45.975,49.03333333333333,50.419999999999995,50.675000000000004
15.5,41.650000000000006,45.725,48.733333333333334,50.075,50.46666666666667
15.6,41.324999999999996,45.375,48.44,49.824999999999996,50.175000000000004
15.7,41.075,45.13333333333333,48.22222222222222,49.575,49.875
15.8,40.9,44.8,47.96,49.324999999999996,49.64
15.9,40.6,44.55,47.628571428571426,49.080000000000005,49.4
16,40.349999999999994,44.339999999999996,47.471428571428575,48.839999999999996,49.125
16.1,40.2,44.1,47.2,48.55,48.88
16.2,39.849999999999994,43.9,47,48.357142857142854,48.7
16.3,39.6,43.6,46.7,48.080000000000005,48.43333333333333
16.4,39.349999999999994,43.3,46.4,47.833333333333336,48.16666666666667
16.5,39.1,43.075,46.15,47.55,47.925
16.6,38.875,42.8,45.9,47.3,47.75
16.7,38.6,42.5,45.650000000000006,47.05,47.425
16.8,38.375,42.3,45.38,46.849999999999994,47.2
16.9,38.125,42,45.150000000000006,46.6,46.96666666666667
17,37.9,41.766666666666666,44.919999999999995,46.349999999999994,46.75
17.1,37.675000000000004,41.5,44.68000000000001,46.16666666666667,46.4
17.2,37.375,41.34285714285714,44.45,45.8,46.25
17.3,37.125,41.080000000000005,44.2,45.675000000000004,46.025
17.4,36.9,40.875,43.975,45.379999999999995,45.785714285714285
17.5,36.725,40.625,43.72,45.211111111111116,45.525
17.6,36.5,40.416666666666664,43.550000000000004,44.925,45.34285714285714
17.7,36.3,40.1,43.225,44.7,45.075
17.8,36.1,39.875,43.075,44.525,44.8625
17.9,35.849999999999994,39.7125,42.824999999999996,44.2,44.675000000000004
18,35.6,39.44,42.575,44,44.425
18.1,35.375,39.28,42.324999999999996,43.8,44.275
18.2,35.2,39.05,42.1,43.625,43.925
18.3,34.975,38.7,41.849999999999994,43.375,43.78
18.4,34.7,38.45,41.675000000000004,43.18000000000001,43.54
18.5,34.4,38.324999999999996,41.4,42.95,43.3
18.6,34.225,38.075,41.225,42.733333333333334,43.05
18.7,34,37.824999999999996,41,42.5,42.8
18.8,33.849999999999994,37.575,40.725,42.2,42.575
18.9,33.6,37.339999999999996,40.5,42,42.425
19,33.375,37.160000000000004,40.339999999999996,41.8,42.275
19.1,33.2,36.95,40.1,41.56666666666667,42.025
19.2,32.975,36.7,39.849999999999994,41.4,41.78
19.3,32.725,36.55,39.7,41.150000000000006,41.54
19.4,32.580000000000005,36.3,39.45,40.9,41.3
19.5,32.349999999999994,36.05,39.2,40.7,41.16666666666667
19.6,32.1,35.9,39.1,40.5,40.949999999999996
19.7,32,35.675000000000004,38.84285714285714,40.349999999999994,40.75
19.8,31.7,35.5,38.6,40.160000000000004,40.5
19.9,31.575000000000003,35.275,38.339999999999996,39.91428571428571,40.3
20,31.357142857142858,35.025,38.125,39.650000000000006,40.160000000000004
20.1,31.175,34.81666666666666,37.9,39.45,39.875
20.2,30.9625,34.61666666666667,37.739999999999995,39.26666666666667,39.725
20.3,30.837500000000002,34.4375,37.580000000000005,39.075,39.45
20.4,30.625,34.175000000000004,37.349999999999994,38.849999999999994,39.3
20.5,30.424999999999997,34,37.1,38.7125,39.075
20.6,30.2,33.8,36.875,38.475,38.9
20.7,30.025,33.55,36.725,38.25,38.66666666666667
20.8,29.875,33.3,36.475,38.075,38.475
20.9,29.65,33.2,36.324999999999996,37.849999999999994,38.3
21,29.5,33,36.075,37.6,38.1
21.1,29.25,32.8,35.95,37.5,37.9
21.2,29.1,32.7,35.72,37.3,37.68000000000001
21.3,28.95,32.45,35.55,37.1,37.55
21.4,28.8,32.22,35.4,36.93333333333333,37.3
21.5,28.6,32.125,35.2,36.7,37.05
21.6,28.424999999999997,31.875,35,36.525,36.9
21.7,28.2,31.724999999999998,34.81999999999999,36.3,36.733333333333334
21.8,28.1,31.5,34.625,36.13333333333333,36.55
21.9,27.950000000000003,31.3,34.45,36,36.4
22,27.75,31.1,34.225,35.766666666666666,36.2
22.1,27.6,31.025,34.075,35.6,35.95
22.2,27.35,30.8,33.9,35.4,35.86
22.3,27.2,30.625,33.75,35.266666666666666,35.6
22.4,27.05,30.4,33.5,35.05,35.42857142857142
22.5,26.9,30.224999999999998,33.36666666666667,34.9,35.31111111111111
22.6,26.7,30.1,33.16666666666667,34.66666666666667,35.075
22.7,26.525,29.9,33,34.5,34.8625
22.8,26.375,29.8,32.824999999999996,34.3,34.737500000000004
22.9,26.2,29.6,32.6,34.125,34.525
23,26.075000000000003,29.4,32.475,33.975,34.387499999999996
23.1,25.9,29.3,32.3,33.824999999999996,34.224999999999994
23.2,25.8,29.05,32.1,33.650000000000006,34.028571428571425
23.3,25.6,28.9,31.9,33.4,33.8
23.4,25.5,28.7,31.724999999999998,33.233333333333334,33.75
23.5,25.26666666666667,28.6,31.557142857142853,33.1,33.5
23.6,25.15,28.35,31.375,32.925,33.349999999999994
23.7,25.025,28.2,31.224999999999998,32.775,33.1
23.8,24.860000000000003,28.125,31.075000000000003,32.625,33.06666666666667
23.9,24.7,27.9,30.9,32.480000000000004,32.824999999999996
24,24.5,27.8,30.775000000000002,32.3,32.6
24.1,24.424999999999997,27.675,30.525,32.1,32.525
24.2,24.275000000000002,27.424999999999997,30.4,31.95,32.4
24.3,24.125,27.325,30.24,31.8,32.150000000000006
24.4,23.975,27.1,30.083333333333336,31.6,32
24.5,23.8,26.939999999999998,29.916666666666664,31.4,31.85
24.6,23.68,26.8,29.783333333333335,31.275000000000002,31.7
24.7,23.5,26.666666666666668,29.616666666666667,31.1,31.5
24.8,23.4,26.48,29.439999999999998,30.966666666666665,31.325
24.9,23.2,26.3,29.24,30.8,31.175
25,23.1,26.2,29.1,30.637500000000003,31.025
25.1,22.983333333333334,26,28.939999999999998,30.5,30.9
25.2,22.816666666666666,25.85,28.8,30.337500000000002,30.7
25.3,22.7,25.7,28.65,30.125,30.6
25.4,22.6,25.6,28.5,30,30.4
25.5,22.37142857142857,25.45,28.3,29.85,30.3
25.6,22.3,25.3,28.2,29.642857142857142,30.060000000000002
25.7,22.187499999999996,25.160000000000004,28.074999999999996,29.5,29.925000000000004
25.8,22.025,25,27.825000000000003,29.366666666666667,29.8
25.9,21.9,24.9,27.7,29.275000000000002,29.7
26,21.775,24.725,27.525000000000006,29.1,29.5
26.1,21.65,24.6,27.4,28.95,29.35
26.2,21.5,24.45,27.3,28.8,29.225
26.3,21.35,24.3,27.2,28.674999999999994,29.1
26.4,21.2,24.15,27,28.457142857142856,28.939999999999998
26.5,21.060000000000002,24,26.9,28.35,28.8
26.6,21,23.9,26.666666666666668,28.2,28.65
26.7,20.8,23.733333333333334,26.525,28.05,28.5
26.8,20.725,23.6,26.4,27.9,28.3
26.9,20.5,23.48333333333333,26.28333333333333,27.766666666666662,28.2
27,20.425000000000004,23.374999999999996,26.160000000000004,27.6,28.05
27.1,20.374999999999996,23.2,26.025000000000006,27.474999999999994,27.9
27.2,20.25,23.074999999999996,25.874999999999996,27.3,27.8
27.3,20.1,22.925000000000004,25.75,27.2,27.6
27.4,20,22.8,25.6,27.025000000000006,27.5
27.5,19.874999999999996,22.660000000000004,25.474999999999994,26.974999999999994,27.35
27.6,19.75,22.525000000000006,25.3,26.8,27.2
27.7,19.6,22.4,25.2,26.633333333333333,27.1
27.8,19.5,22.3,25.025000000000006,26.5,26.9
27.9,19.4,22.174999999999997,24.9,26.4,26.8
28,19.3,22,24.8,26.2,26.7
28.1,19.1,21.9,24.674999999999997,26.1,26.520000000000003
28.2,19.05,21.8,24.5,26,26.339999999999996
28.3,18.9,21.7,24.4,25.85,26.225
28.4,18.8,21.5,24.3,25.7,26.174999999999994
28.5,18.724999999999998,21.4,24.1,25.55,25.9625
28.6,18.6,21.3,24,25.4,25.874999999999996
28.7,18.5,21.2,23.9,25.3,25.7
28.8,18.4,21.1,23.75,25.2,25.5875
28.9,18.275,21,23.6,25,25.439999999999998
29,18.125000000000004,20.83333333333334,23.5,24.9,25.287499999999998
29.1,18.074999999999996,20.7,23.4,24.775,25.162499999999998
29.2,17.925000000000004,20.6,23.2,24.7,25.044444444444444
29.3,17.8,20.5,23.125000000000004,24.5,24.924999999999997
29.4,17.7,20.4,23,24.425000000000004,24.8
29.5,17.633333333333333,20.275,22.9,24.3,24.666666666666668
29.6,17.6,20.125000000000004,22.7,24.125000000000004,24.566666666666666
29.7,17.433333333333334,20.01666666666667,22.6,24,24.424999999999997
29.8,17.3,19.9,22.5,23.933333333333337,24.311111111111114
29.9,17.2,19.8,22.4,23.8,24.2
30,17.1,19.662499999999998,22.3,23.7,24.074999999999996
